Open,High,Low,Close,Volume,Dividends,Stock Splits
26.43702141175323,27.45077229728635,26.43702141175323,26.685489654541016,33018000,0.0,0.0
26.9935928167485,27.242061087812576,26.69543164973659,26.814695358276367,29201100,0.0,0.0
26.963773510016257,27.679363279368307,26.844509812232445,27.599853515625,36245700,0.0,0.0
27.679366788936402,27.748937604075145,27.142674393873175,27.261940002441406,64567600,0.0,0.0
27.838386079837548,28.842198149904753,27.80856920405485,28.792503356933594,104257000,0.0,0.0
28.862071983348248,28.89188695924985,27.97752375024306,28.13654327392578,58506400,0.0,0.0
28.156422909350564,28.28562556936689,27.31163045335962,27.401079177856445,43939400,0.0,0.0
27.38120055433711,27.679363593505123,26.685490587603052,26.725244522094727,41259100,0.0,0.0
26.7153090351503,27.132735827683707,26.486718669055538,26.953840255737305,34654900,0.0,0.0
26.91408446034498,27.381204152057144,26.685494093911107,26.874330520629883,33457200,0.0,0.0
26.973713584490646,27.13273311856265,26.407206257401324,26.51653289794922,30847100,0.0,0.0
26.437022599673174,27.16254944625537,26.367451791872462,26.65567398071289,29068800,0.0,0.0
26.725244932644202,27.11285669995082,26.65567412446829,26.904142379760742,24930300,0.0,0.0
26.755066091958227,26.82463691127959,26.238251583195755,26.437026977539062,30299800,0.0,0.0
26.317756053330136,26.387326858618593,25.741309800802863,25.969900131225586,35499100,0.0,0.0
26.238249132586255,26.437024508364267,26.03947565247072,26.089168548583984,29462700,0.0,0.0
26.019599654955577,26.02953861404382,25.532602033607425,25.6021728515625,42402900,0.0,0.0
25.711499075034418,25.920211525402348,25.433213912214597,25.502784729003906,26261300,0.0,0.0
25.49284359519988,25.69161896535048,24.7673167167763,25.00584602355957,45314500,0.0,0.0
24.6480506826091,25.373579443951147,24.618235704573905,24.906457901000977,37663100,0.0,0.0
