date,permno,ticker,comnam,namedt,nameendt,prc,vol,ret
2023-04-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.99,270360.0,-0.004981
2023-04-21,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,212.89,17718715.0,-0.000845
2023-04-20,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,213.07001,16415038.0,-0.012193
2023-04-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.035,160202.0,-0.008233
2023-04-19,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,215.7,15833387.0,-0.010051
2023-04-19,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.11,138277.0,-0.005459
2023-04-18,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,217.89,12233295.0,-0.004432
2023-04-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.16,162975.0,0.0
2023-04-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.16,759946.0,-0.007584
2023-04-17,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,218.86,15431915.0,-0.011874
2023-04-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.23,175922.0,-0.00324
2023-04-14,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,221.49001,21529776.0,0.005174
2023-04-13,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,220.35001,23256058.0,0.029673
2023-04-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.26,197187.0,0.017582
2023-04-12,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.1,216102.0,-0.014084
2023-04-12,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,214.0,18921280.0,0.000701
2023-04-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.23,112760.0,-0.005388
2023-04-11,13407,META,META PLATFORMS INC,2023-04-11,2024-12-31,213.85001,16654895.0,-0.004191
2023-04-10,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,214.75,16023024.0,-0.006247
2023-04-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.28,211673.0,0.003243
2023-04-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.25,145367.0,0.008724
2023-04-06,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,216.10001,25985223.0,0.021846
2023-04-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.17,265526.0,-0.021345
2023-04-05,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,211.48,19316338.0,-0.015089
2023-04-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.37,282269.0,-0.003191
2023-04-04,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,214.72,20969657.0,0.007744
2023-04-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.4,294840.0,0.002132
2023-04-03,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,213.07001,17886901.0,0.005332
2023-03-31,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,211.94,25149499.0,0.019727
2023-03-31,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.38,264850.0,0.016251
2023-03-30,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.23,290773.0,0.008743
2023-03-30,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,207.84,22570968.0,0.012126
2023-03-29,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,205.35001,18802052.0,0.023271
2023-03-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.15,211840.0,0.021205
2023-03-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.96,270868.0,-0.002227
2023-03-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,200.67999,19047233.0,-0.010649
2023-03-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,202.84,18469949.0,-0.015388
2023-03-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.98,219343.0,-0.011013
2023-03-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.08,377199.0,0.0
2023-03-24,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,206.00999,27628385.0,0.008469
2023-03-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.08,257490.0,0.017937
2023-03-23,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,204.28,27325103.0,0.022371
2023-03-22,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,199.81,28365964.0,-0.011625
2023-03-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.92,392314.0,-0.017621
2023-03-21,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,202.16,31719223.0,0.021991
2023-03-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.08,201633.0,0.020225
2023-03-20,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,197.81,25112977.0,0.011247
2023-03-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.9,242321.0,0.004515
2023-03-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.86,210452.0,-0.006727
2023-03-17,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,195.61,49988975.0,-0.045479
2023-03-16,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,204.92999,50674056.0,0.036308
2023-03-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.92,372711.0,0.038417
2023-03-15,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,197.75,41979612.0,0.019225
2023-03-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.59,420569.0,-0.004635
2023-03-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.63,287172.0,0.027381
2023-03-14,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,194.02,41534786.0,0.072526
2023-03-13,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,180.89999,24667036.0,0.007743
2023-03-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.4,502884.0,0.012048
2023-03-10,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,179.50999,25622165.0,-0.011999
2023-03-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.3,139376.0,-0.016588
2023-03-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.44,279103.0,-0.026528
2023-03-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,181.69,26535976.0,-0.017733
2023-03-08,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,184.97,19400473.0,0.002493
2023-03-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.67,179797.0,0.0058
2023-03-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.62,211283.0,-0.008055
2023-03-07,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,184.50999,36642250.0,-0.002109
2023-03-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.69,198668.0,-0.002296
2023-03-06,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,184.89999,33136293.0,-0.001889
2023-03-03,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,185.25,45858427.0,0.061422
2023-03-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.71,114675.0,0.025913
2023-03-02,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,174.53,17323602.0,0.006401
2023-03-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.49,147750.0,0.014337
2023-03-01,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,173.42,30952319.0,-0.008689
2023-03-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.37,122714.0,-0.002384
2023-02-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.39,209976.0,0.00479
2023-02-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,174.94,45945169.0,0.031851
2023-02-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.35,346197.0,0.003606
2023-02-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,169.53999,19235366.0,-0.004989
2023-02-24,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,170.39,19764096.0,-0.009591
2023-02-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.32,254066.0,-0.025761
2023-02-23,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,172.03999,19998848.0,0.005376
2023-02-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.54,191433.0,0.009456
2023-02-22,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,171.12,22395523.0,-0.005579
2023-02-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.46,154682.0,0.0
2023-02-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.46,237368.0,-0.032037
2023-02-21,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,172.08,34906349.0,-0.004628
2023-02-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.74,178237.0,-0.017978
2023-02-17,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,172.88,24119044.0,0.002552
2023-02-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.9,317564.0,-0.023052
2023-02-16,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,172.44,25783864.0,-0.026643
2023-02-15,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,177.16,25303766.0,-0.012926
2023-02-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.11,196779.0,0.022447
2023-02-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.91,298637.0,0.014806
2023-02-14,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,179.48,24013092.0,0.000279
2023-02-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.78,224128.0,0.013857
2023-02-13,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,179.42999,31418557.0,0.030319
2023-02-10,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,174.14999,33401855.0,-0.021189
2023-02-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.66,208720.0,-0.022573
2023-02-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,177.92,37053097.0,-0.030039
2023-02-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.86,203239.0,-0.006727
2023-02-08,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,183.42999,36104695.0,-0.042741
2023-02-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.92,254031.0,-0.02193
2023-02-07,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,191.62,46979881.0,0.029883
2023-02-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.12,459908.0,0.024719
2023-02-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.9,285048.0,-0.011111
2023-02-06,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,186.06,42418222.0,-0.00252
2023-02-03,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,186.53,76652574.0,-0.011866
2023-02-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.0,390168.0,-0.025974
2023-02-02,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,188.77,149972124.0,0.232824
2023-02-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.24,659978.0,0.048808
2023-02-01,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,153.12,55583974.0,0.027858
2023-02-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.81,409086.0,0.028005
2023-01-31,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.57,279183.0,0.015403
2023-01-31,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,148.97,29790475.0,0.012988
2023-01-30,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.44,344805.0,-0.030999
2023-01-30,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,147.06,27998333.0,-0.030842
2023-01-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.71,203395.0,0.021102
2023-01-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,151.74001,35689785.0,0.030143
2023-01-26,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.53,256076.0,0.016687
2023-01-26,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,147.3,25426338.0,0.040989
2023-01-25,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,141.5,26539350.0,-0.011457
2023-01-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.39,2396976.0,-0.002378
2023-01-24,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,143.14,21934442.0,-0.000907
2023-01-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.41,1178262.0,-0.004734
2023-01-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.45,340384.0,0.029233
2023-01-23,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,143.27,27396735.0,0.027983
2023-01-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.21,198177.0,0.040558
2023-01-20,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,139.37,28636716.0,0.02365
2023-01-19,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.89,211978.0,-0.01621
2023-01-19,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,136.14999,28921361.0,0.02353
2023-01-18,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,133.02,20645091.0,-0.017287
2023-01-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.02,290293.0,-0.015951
2023-01-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.15,272078.0,0.013682
2023-01-17,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,135.36,21098970.0,-0.011827
2023-01-13,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,136.98,22407892.0,0.001975
2023-01-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.04,649664.0,0.007519
2023-01-12,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.98,273244.0,0.013977
2023-01-12,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,136.71001,30766185.0,0.028746
2023-01-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.87,1810230.0,0.020752
2023-01-11,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,132.89,25385662.0,-0.000752
2023-01-10,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,132.99001,28656972.0,0.027188
2023-01-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.71,2794341.0,0.01581
2023-01-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.59,255396.0,0.021534
2023-01-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,129.47,26619984.0,-0.00423
2023-01-06,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,130.02,27540235.0,0.024263
2023-01-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.43,191611.0,0.023416
2023-01-05,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,126.94,25412071.0,-0.003376
2023-01-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.26,97358.0,-0.017591
2023-01-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.39,193715.0,0.032123
2023-01-04,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,127.37,32517589.0,0.021084
2023-01-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.16,1761763.0,-0.002786
2023-01-03,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,124.74,35491028.0,0.036563
2022-12-30,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,120.34,19558370.0,0.000665
2022-12-30,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.18,456238.0,-0.001391
2022-12-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.19,450395.0,0.039017
2022-12-29,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,120.26,22326177.0,0.040132
2022-12-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,115.62,19568862.0,-0.01078
2022-12-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,6.92,391207.0,-0.015647
2022-12-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,116.88,21365885.0,-0.009827
2022-12-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.03,498603.0,-0.01264
2022-12-23,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,118.04,17776174.0,0.007855
2022-12-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.12,233081.0,0.0
2022-12-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.12,263613.0,-0.028649
2022-12-22,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,117.12,23582728.0,-0.022044
2022-12-21,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,119.76,20355745.0,0.022803
2022-12-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.33,279270.0,0.019472
2022-12-20,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,117.09,28713643.0,0.022799
2022-12-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.19,243453.0,-0.002774
2022-12-19,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,114.48,29740882.0,-0.041447
2022-12-19,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.21,353734.0,-0.016371
2022-12-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.33,190455.0,-0.013459
2022-12-16,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,119.43,66969396.0,0.028239
2022-12-15,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,116.15,34485787.0,-0.044741
2022-12-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.43,345290.0,-0.049872
2022-12-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.82,249627.0,-0.002551
2022-12-14,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,121.59,36877548.0,0.011985
2022-12-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.84,505525.0,0.012431
2022-12-13,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,120.15,44652928.0,0.047424
2022-12-12,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,114.71,24737947.0,-0.010268
2022-12-12,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.75,253438.0,0.014398
2022-12-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,115.9,26002833.0,0.004942
2022-12-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.64,164953.0,-0.006502
2022-12-08,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,115.33,30972213.0,0.012288
2022-12-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.69,225422.0,0.023968
2022-12-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.51,277766.0,-0.005298
2022-12-07,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,113.93,29416224.0,-0.001665
2022-12-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.55,167315.0,-0.028314
2022-12-06,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,114.12,43601935.0,-0.067876
2022-12-05,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,122.43,35447227.0,-0.008584
2022-12-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.77,683305.0,-0.022642
2022-12-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.95,225417.0,-0.002509
2022-12-02,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,123.49,39884522.0,0.025324
2022-12-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.97,178884.0,0.011421
2022-12-01,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,120.44,36492273.0,0.019814
2022-11-30,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,118.1,43283143.0,0.078933
2022-11-30,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.88,278540.0,0.053476
2022-11-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.48,128603.0,0.0
2022-11-29,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,109.46,23874674.0,0.006251
2022-11-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,108.78,23301110.0,-0.023607
2022-11-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.48,195356.0,-0.020942
2022-11-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.64,93402.0,-0.011643
2022-11-25,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,111.41,11989039.0,-0.007395
2022-11-23,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,112.24,21328491.0,0.007179
2022-11-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.73,245567.0,0.019789
2022-11-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.58,211755.0,0.016086
2022-11-22,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,111.44,29013610.0,0.014382
2022-11-21,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,109.86,24324232.0,-0.019545
2022-11-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.46,381101.0,-0.020997
2022-11-18,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,112.05,33328966.0,0.005384
2022-11-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.62,199984.0,-0.01423
2022-11-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.73,117130.0,-0.005148
2022-11-17,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,111.45,36128896.0,-0.01572
2022-11-16,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,113.23,33257152.0,-0.032884
2022-11-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.77,170890.0,-0.029963
2022-11-15,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,117.08,50633460.0,0.025039
2022-11-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.01,340934.0,0.042969
2022-11-14,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,114.22,53323000.0,0.010618
2022-11-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.68,277181.0,-0.015385
2022-11-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.8,419220.0,0.045576
2022-11-11,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,113.02,59950758.0,0.01028
2022-11-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.46,570581.0,0.093842
2022-11-10,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,111.87,80524602.0,0.102493
2022-11-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,6.82,354965.0,-0.048815
2022-11-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,101.47,107481733.0,0.05183
2022-11-08,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,96.47,52013225.0,-0.002585
2022-11-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.17,308272.0,0.0
2022-11-07,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,96.72,81893008.0,0.065316
2022-11-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.17,252756.0,0.012712
2022-11-04,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,90.79,55544214.0,0.021145
2022-11-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.08,331168.0,0.012876
2022-11-03,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,88.91,60535136.0,-0.018003
2022-11-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,6.99,343072.0,-0.015493
2022-11-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.1,339304.0,-0.034014
2022-11-02,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,90.54,71716038.0,-0.04895
2022-11-01,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,95.2,110085902.0,0.021898
2022-11-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.35,373931.0,-0.001359
2022-10-31,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.36,158741.0,-0.018667
2022-10-31,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,93.16,121216969.0,-0.060887
2022-10-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.5,256541.0,0.020408
2022-10-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,99.2,96445280.0,0.012865
2022-10-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,97.94,231830168.0,-0.245571
2022-10-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.35,403843.0,-0.027778
2022-10-26,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,129.82001,89229498.0,-0.055923
2022-10-26,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.56,209501.0,-0.014342
2022-10-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.67,227009.0,0.040706
2022-10-25,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,137.50999,38356193.0,0.060052
2022-10-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.37,409403.0,-0.005398
2022-10-24,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,129.72,63453306.0,-0.002231
2022-10-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.41,466362.0,0.004065
